b,d,converted,firstBit,secondBit,thirdBit,firstBitInvert,secondBitInvert,thirdBitInvert
942,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
943,139.984,9999850.0,0.0,0.0,0.0,1.0,1.0,1.0
944,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
945,140.008,10001225.0,0.000125,0.0,0.0,0.999875,1.0,1.0
946,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
947,139.986,9999851.25,0.0,0.0,0.000125,1.0,1.0,0.999875
948,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
949,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
950,139.984,9999850.0,0.0,0.0,0.0,1.0,1.0,1.0
951,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
952,139.984,9999850.0,0.0,0.0,0.0,1.0,1.0,1.0
953,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
954,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
955,139.984,9999850.0,0.0,0.0,0.0,1.0,1.0,1.0
956,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
957,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
958,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
959,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
960,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
961,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
962,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
963,139.968,9998600.0,0.0,0.0,0.0,1.0,1.0,1.0
964,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
965,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
966,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
967,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
968,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
969,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
970,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
971,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
972,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
973,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
974,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
975,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
976,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
977,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
978,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
979,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
980,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
981,139.984,9999850.0,0.0,0.0,0.0,1.0,1.0,1.0
982,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
983,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
984,139.968,9998600.0,0.0,0.0,0.0,1.0,1.0,1.0
985,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
986,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
987,139.984,9999850.0,0.0,0.0,0.0,1.0,1.0,1.0
988,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
989,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
990,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
991,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
992,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
993,139.984,9999850.0,0.0,0.0,0.0,1.0,1.0,1.0
994,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
995,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
996,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
997,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
998,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
999,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
1000,140.0,10001100.0,0.0,0.0,0.0,1.0,1.0,1.0
